"","Keyword ID","Date","Keyword","Headline","Line 1","Line 2","Impressions","Clicks","Avg_CPC","Cost","Position","actioncount","revenue","Competition","Volume","CTR","Conversion","Headline_KW_Words","Headline_KW_Count","KeywordinHeadline","KeywordinBody"
"391",9825,2007-01-04,"ringtones ctu","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",45,5,0.586,2.93,1.05,1,10,2,1,0.111111111111111,0.2,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0.5
"392",9826,2007-01-04,"download 24 ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",7,2,0.75,1.5,1.5,0,0,0,1,0.285714285714286,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"393",9829,2007-01-04,"ctu phone ringtone","Complimentary 24 Tones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",9,0,0,0,1.57142857142857,0,0,0,1,0,0,"A,tone,24,tones",4,0,0.333333333333333
"394",9833,2007-01-04,"24 tv show ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",20,7,0.678571428571429,4.75,1.08333333333333,0,0,0,2,0.35,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"395",9838,2007-01-04,"ringtones for 24","Get 24 CTU Ringtones","24 Theme, CTU Office Phone and More","Tones to Your Phone in 30 Seconds!",7,0,0,0,4.06666666666667,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0.333333333333333
"396",9839,2007-01-04,"ringtones 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",426,54,0.642222222222222,34.68,2.14166666666667,4,57.5,2,2,0.126760563380282,0.0740740740740741,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0
"397",9848,2007-01-04,"24 ringtone verizon","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",4,0,0,0,3.75,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"398",9850,2007-01-04,"ringtone for 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",10,1,0.86,0.86,3.9,0,0,0,0,0.1,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"399",9853,2007-01-04,"24 telephone ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",6,3,0.57,1.71,2.25,0,0,0,0,0.5,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"400",9860,2007-01-04,"24 ctu ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",63,6,0.723333333333333,4.34,1.51111111111111,0,0,0,1,0.0952380952380952,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0.333333333333333
"401",1591,2007-01-05,"buckcherry ringtones","Get Buckcherry Ringtones","Get Buckcherry Ring Tones Now","Tones to Your Phone in 30 Seconds!",51,7,0.677142857142857,4.74,1.1,0,0,0,1,0.137254901960784,0,"buckcherry,ringtones,Ringtones,ringtone,ring,tone,tones",7,1,0.5
"402",1600,2007-01-05,"Three 6 Mafia Ringtones","Three 6 Mafia Tones","Poppin My Collar, Stay Fly & More.","Tones to Your Phone in 30 Seconds!",24,1,0.47,0.47,1.36666666666667,0,0,0,0,0.0416666666666667,0,"Three,6,Mafia,A,tone,tones",6,0.75,0
"403",1683,2007-01-05,"Carrie Underwood Ringtones","Carrie Underwood Tones","Jesus, Take The Wheel & Many More.","Tones to Your Phone in 30 Seconds!",16,0,0,0,2.55,0,0,0,1,0,0,"Carrie,Underwood,A,tone,tones",5,0.666666666666667,0
"404",1689,2007-01-05,"def leppard ringtones","Def Leppard Ringtones","Pour Some Sugar On Me and Many More","Tones to Your Phone in 30 Seconds!",7,1,0.76,0.76,1.4,0,0,2,0,0.142857142857143,0,"ringtones,Ringtones,def,leppard,A,ringtone,ring,tone,tones",9,1,0
"405",1980,2007-01-05,"System Of A Down Ringtones","System Of A Down Tones","Hypnotize, Chop Suey, Aerials, More","Tones to Your Phone in 30 Seconds!",11,1,0.4,0.4,1.93333333333333,0,0,2,0,0.0909090909090909,0,"System,Of,A,Down,tone,tones",6,0.8,0
"406",2324,2007-01-05,"theme song ringtone","TV Theme Ringtones","Get {KeyWord: Your Favorite TV Ringtones}","Tones to Your Phone in 30 Seconds!",146,14,0.760714285714286,10.65,3.025,0,0,0,1,0.0958904109589041,0,"ringtones,Ringtones,theme,ringtone,the,ring,tone,tones,tv",9,0.333333333333333,0
"407",2627,2007-01-05,"hawaiian music ringtones","{KeyWord: Complimentary Ringtones}","The Deal Everybody is Talking About","Complimentary Ringtones at Da Bomb!",2,0,0,0,4,0,0,0,0,0,0,"ringtones,Ringtones,A,ringtone,ring,tone,tones",7,0,0
"408",3039,2007-01-05,"ringtones panic at the disco","Panic! Ringtones","I Write Sins Not Tragedies Ringtone","Tones to Your Phone in 30 Seconds",27,4,0.5575,2.23,1.2,0,0,0,1,0.148148148148148,0,"ringtones,Ringtones,A,ringtone,panic,ring,tone,tones",8,0.2,0
"409",3360,2007-01-05,"ringtones cascada","Get Cascada Ringtones","Get Everytime We Touch Ring Tone","Tones in 30 Seconds - It's Da Bomb!",14,1,0.87,0.87,2.7,0,0,0,0,0.0714285714285714,0,"ringtones,Ringtones,A,ringtone,cascada,ring,tone,tones",8,1,0
"410",8288,2007-01-05,"Kid Rock Ringtones","Get Kid Rock Ringtones","Picture, Cowboy, Bawitdaba & More.","Tones in 30 Seconds - It's Da Bomb!",9,1,0.72,0.72,1,0,0,1,0,0.111111111111111,0,"ringtones,Ringtones,ringtone,Kid,Rock,ring,tone,tones",8,1,0
"411",9409,2007-01-05,"Gospel Ringtones","{KeyWord: Inspirational Ringtones}","The Newest Christian Ringtone Club","Tones to Your Phone in 30 Seconds!",116,12,0.868333333333333,10.42,1.9,1,12.15,3,2,0.103448275862069,0.0833333333333333,"ringtones,Ringtones,A,ringtone,at,ring,tone,tones",8,0,0
"412",9708,2007-01-05,"mosquito ring tone","Stealth Mosquito Ringtone","You know you want it - we got it!","Works with all carriers. Get it Now",269,28,0.701071428571429,19.63,4.89230769230769,0,0,0,2,0.104089219330855,0,"A,ringtone,mosquito,ring,tone",5,0.333333333333333,0
"413",9710,2007-01-05,"mosquito ringer","Stealth Mosquito Ringtone","You know you want it - we got it!","Works with all carriers. Get it Now",48,5,0.662,3.31,1.08571428571429,0,0,0,1,0.104166666666667,0,"A,ringtone,mosquito,ring,tone",5,0.5,0
"414",9722,2007-01-05,"ultrasonic ringtone","Stealth Mosquito Ringtone","You know you want it - we got it!","Works with all carriers. Get it Now",52,4,0.605,2.42,1.47142857142857,0,0,0,1,0.0769230769230769,0,"A,ringtone,mosquito,ring,tone",5,0.5,0
"415",9724,2007-01-05,"ringtones adults can't hear","Stealth Mosquito Ringtone","You know you want it - we got it!","Works with all carriers. Get it Now",21,4,0.4725,1.89,1.02,0,0,0,0,0.19047619047619,0,"A,ringtone,mosquito,ring,tone",5,0,0
"416",9728,2007-01-05,"ringtone adults can't hear","Stealth Mosquito Ringtone","Yeah, the one the adults can't hear","Ultrasonic Mosquito Ringer Is Hot!",31,8,0.49875,3.99,1,1,14.6,0,0,0.258064516129032,0.125,"A,ringtone,mosquito,ring,tone",5,0.25,0.75
"417",9756,2007-01-05,"family guy ringtones","Get Family Guy Ringtones","Your Favorite Family Guy Ringtones","Tones to Your Phone in 30 Seconds!",74,12,0.514166666666667,6.17,1.07777777777778,1,14.6,0,2,0.162162162162162,0.0833333333333333,"ringtones,Ringtones,A,ringtone,ring,tone,family,guy,tones",9,1,1
"418",9788,2007-01-05,"ctu ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",129,19,0.702631578947368,13.35,1.33333333333333,2,28.3,4,2,0.147286821705426,0.105263157894737,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0.5
"419",9789,2007-01-05,"24 ringtone","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",22,6,0.573333333333333,3.44,1.43333333333333,1,12.15,4,2,0.272727272727273,0.166666666666667,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"420",9792,2007-01-05,"24 ring tones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",41,13,0.666923076923077,8.67,1.44,0,0,3,1,0.317073170731707,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"421",9798,2007-01-05,"24 ringer","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",9,1,0.66,0.66,2,0,0,0,1,0.111111111111111,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"422",9800,2007-01-05,"ctu ringer","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",18,4,0.7975,3.19,1.37142857142857,0,0,0,0,0.222222222222222,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0.5
"423",9801,2007-01-05,"24 ringers","24 CTU Ringtones","24 Theme, CTU Office Phone and More","Tones in 30 Seconds - It's Da Bomb!",4,1,0.86,0.86,3.35,0,0,0,0,0.25,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0.5
"424",9802,2007-01-05,"fox 24 ringtone","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",10,2,0.775,1.55,3.1,0,0,0,0,0.2,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"425",9807,2007-01-05,"ctu ringtone for","Complimentary 24 Tones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",4,1,0.87,0.87,1.75,0,0,0,0,0.25,0,"A,tone,24,tones",4,0,0.333333333333333
"426",9809,2007-01-05,"fox 24 ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",7,2,0.81,1.62,1.2,1,14.6,0,0,0.285714285714286,0.5,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0
"427",9810,2007-01-05,"24 theme ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",12,1,0.76,0.76,3.26666666666667,0,0,0,1,0.0833333333333333,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"428",9814,2007-01-05,"24 phone ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",45,13,0.556153846153846,7.23,1.225,1,13.7,0,1,0.288888888888889,0.0769230769230769,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"429",9815,2007-01-05,"24 tv show ringtone","Complimentary 24 Tones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",12,1,0.65,0.65,2,0,0,0,0,0.0833333333333333,0,"A,tone,24,tones",4,0.25,0
"430",9823,2007-01-05,"ringtones from 24","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",4,2,0.685,1.37,1.15,0,0,0,0,0.5,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0
"431",9825,2007-01-05,"ringtones ctu","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",53,8,0.60875,4.87,1.21666666666667,0,0,2,1,0.150943396226415,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0.5
"432",9826,2007-01-05,"download 24 ringtone","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",3,1,0.59,0.59,1,0,0,0,1,0.333333333333333,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"433",9829,2007-01-05,"ctu phone ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",25,2,0.635,1.27,1.08571428571429,0,0,0,1,0.08,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0.333333333333333
"434",9833,2007-01-05,"24 tv show ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",13,4,0.6975,2.79,1.41666666666667,0,0,0,2,0.307692307692308,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"435",9838,2007-01-05,"ringtones for 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",12,0,0,0,6.12857142857143,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0
"436",9839,2007-01-05,"ringtones 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",338,63,0.675396825396825,42.55,1.8,6,80.3,2,2,0.186390532544379,0.0952380952380952,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0
"437",9848,2007-01-05,"24 ringtone verizon","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",11,6,0.798333333333333,4.79,3.3,0,0,0,0,0.545454545454545,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"438",9850,2007-01-05,"ringtone for 24","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",14,1,0.81,0.81,2.55,0,0,0,0,0.0714285714285714,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"439",9853,2007-01-05,"24 telephone ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",12,1,0.72,0.72,2.28333333333333,0,0,0,0,0.0833333333333333,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"440",9860,2007-01-05,"24 ctu ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",44,6,0.791666666666667,4.75,1.33333333333333,0,0,0,1,0.136363636363636,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0.333333333333333
"441",1591,2007-01-06,"buckcherry ringtones","Get Buckcherry Ringtones","Get Buckcherry Ring Tones Now","Tones to Your Phone in 30 Seconds!",23,6,0.718333333333333,4.31,1.03333333333333,0,0,0,1,0.260869565217391,0,"buckcherry,ringtones,Ringtones,ringtone,ring,tone,tones",7,1,0.5
"442",1600,2007-01-06,"Three 6 Mafia Ringtones","Three 6 Mafia Tones","Poppin My Collar, Stay Fly & More.","Tones to Your Phone in 30 Seconds!",20,2,0.87,1.74,1.11666666666667,0,0,0,0,0.1,0,"Three,6,Mafia,A,tone,tones",6,0.75,0
"443",1683,2007-01-06,"Carrie Underwood Ringtones","Carrie Underwood Tones","Jesus, Take The Wheel & Many More.","Tones to Your Phone in 30 Seconds!",46,9,0.784444444444444,7.06,1.5,0,0,0,1,0.195652173913043,0,"Carrie,Underwood,A,tone,tones",5,0.666666666666667,0
"444",1689,2007-01-06,"def leppard ringtones","Def Leppard Ringtones","Photograph, Love Bites, Hysteria","Tones to Your Phone in 30 Seconds!",6,2,0.77,1.54,1.1,0,0,2,0,0.333333333333333,0,"ringtones,Ringtones,def,leppard,A,ringtone,ring,tone,tones",9,1,0
"445",1980,2007-01-06,"System Of A Down Ringtones","System Of A Down Tones","Hypnotize, Chop Suey, Aerials, More","Tones to Your Phone in 30 Seconds!",9,1,0.4,0.4,2.1,0,0,2,0,0.111111111111111,0,"System,Of,A,Down,tone,tones",6,0.8,0
"446",2324,2007-01-06,"theme song ringtone","TV Theme Ringtones","Get {KeyWord: Your Favorite TV Ringtones}","Tones to Your Phone in 30 Seconds!",90,4,0.6575,2.63,2.025,0,0,0,1,0.0444444444444444,0,"ringtones,Ringtones,theme,ringtone,the,ring,tone,tones,tv",9,0.333333333333333,0
"447",2627,2007-01-06,"hawaiian music ringtones","{KeyWord: Complimentary Ringtones}","The Deal Everybody is Talking About","Complimentary Ringtones at Da Bomb!",1,0,0,0,1,0,0,0,0,0,0,"ringtones,Ringtones,A,ringtone,ring,tone,tones",7,0,0
"448",3039,2007-01-06,"ringtones panic at the disco","Panic! Ringtones","I Write Sins Not Tragedies Ringtone","Tones to Your Phone in 30 Seconds",44,8,0.55,4.4,1.2,0,0,0,1,0.181818181818182,0,"ringtones,Ringtones,A,ringtone,panic,ring,tone,tones",8,0.2,0
"449",3360,2007-01-06,"ringtones cascada","Get Cascada Ringtones","Get Everytime We Touch Ring Tone","Tones in 30 Seconds - It's Da Bomb!",17,2,0.84,1.68,3.83333333333333,0,0,0,0,0.117647058823529,0,"ringtones,Ringtones,A,ringtone,cascada,ring,tone,tones",8,1,0
"450",8288,2007-01-06,"Kid Rock Ringtones","Get Kid Rock Ringtones","Picture, Cowboy, Bawitdaba & More.","Tones in 30 Seconds - It's Da Bomb!",7,0,0,0,1.15,0,0,1,0,0,0,"ringtones,Ringtones,ringtone,Kid,Rock,ring,tone,tones",8,1,0
"451",9409,2007-01-06,"Gospel Ringtones","{KeyWord: Inspirational Ringtones}","The Newest Christian Ringtone Club","Tones to Your Phone in 30 Seconds!",10,0,0,0,1.61666666666667,0,0,3,2,0,0,"ringtones,Ringtones,A,ringtone,at,ring,tone,tones",8,0,0
"452",9708,2007-01-06,"mosquito ring tone","Stealth Mosquito Ringtone","You know you want it - we got it!","Works with all carriers. Get it Now",124,15,0.802,12.03,3.64615384615385,1,14.6,0,2,0.120967741935484,0.0666666666666667,"A,ringtone,mosquito,ring,tone",5,0.333333333333333,0
"453",9710,2007-01-06,"mosquito ringer","Stealth Mosquito Ringtone","You know you want it - we got it!","Works with all carriers. Get it Now",29,3,0.72,2.16,2.33333333333333,0,0,0,1,0.103448275862069,0,"A,ringtone,mosquito,ring,tone",5,0.5,0
"454",9722,2007-01-06,"ultrasonic ringtone","Mosquito Ringtone","Yeah, the one the adults can't hear","Ultrasonic Mosquito Ringer Is Hot!",41,7,0.684285714285714,4.79,1.1,0,0,0,1,0.170731707317073,0,"ringtone,mosquito,ring,tone",4,0.5,0
"455",9724,2007-01-06,"ringtones adults can't hear","Stealth Mosquito Ringtone","Yeah, the one the adults can't hear","Tones to Your Phone in 30 Seconds!",12,3,0.4,1.2,1,1,14.6,0,0,0.25,0.333333333333333,"A,ringtone,mosquito,ring,tone",5,0,0.75
"456",9728,2007-01-06,"ringtone adults can't hear","Stealth Mosquito Ringtone","Yeah, the one the adults can't hear","Ultrasonic Mosquito Ringer Is Hot!",20,1,0.52,0.52,1,1,14.6,0,0,0.05,1,"A,ringtone,mosquito,ring,tone",5,0.25,0.75
"457",9756,2007-01-06,"family guy ringtones","Get Family Guy Ringtones","Your Favorite Family Guy Ringtones","Tones to Your Phone in 30 Seconds!",71,14,0.521428571428571,7.3,1.12222222222222,2,29.2,0,2,0.197183098591549,0.142857142857143,"ringtones,Ringtones,A,ringtone,ring,tone,family,guy,tones",9,1,1
"458",9788,2007-01-06,"ctu ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",148,20,0.6855,13.71,1.01111111111111,2,24.6,4,2,0.135135135135135,0.1,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0.5
"459",9789,2007-01-06,"24 ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",69,3,0.57,1.71,1.25,0,0,4,2,0.0434782608695652,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"460",9792,2007-01-06,"24 ring tones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",38,11,0.565454545454545,6.22,1.2625,1,13.7,3,1,0.289473684210526,0.0909090909090909,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"461",9798,2007-01-06,"24 ringer","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",18,4,0.685,2.74,1.61666666666667,1,13.7,0,1,0.222222222222222,0.25,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"462",9800,2007-01-06,"ctu ringer","24 CTU Ringtones","24 Theme, CTU Desk Phone and More","Tones in 30 Seconds - It's Da Bomb!",2,0,0,0,1.5,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0.5
"463",9801,2007-01-06,"24 ringers","24 CTU Ringtones","24 Theme, CTU Office Phone and More","Tones in 30 Seconds - It's Da Bomb!",6,2,0.775,1.55,2.9,0,0,0,0,0.333333333333333,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0.5
"464",9802,2007-01-06,"fox 24 ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",18,6,0.816666666666667,4.9,2.48333333333333,0,0,0,0,0.333333333333333,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"465",9807,2007-01-06,"ctu ringtone for","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",11,1,0.83,0.83,3.58,0,0,0,0,0.0909090909090909,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0.333333333333333
"466",9809,2007-01-06,"fox 24 ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",11,5,0.638,3.19,1,0,0,0,0,0.454545454545455,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0
"467",9810,2007-01-06,"24 theme ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",35,4,0.75,3,2.7875,0,0,0,1,0.114285714285714,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"468",9814,2007-01-06,"24 phone ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",39,7,0.634285714285714,4.44,1.6,2,27.4,0,1,0.179487179487179,0.285714285714286,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"469",9815,2007-01-06,"24 tv show ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",20,2,0.77,1.54,1.72,0,0,0,0,0.1,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.25,0
"470",9823,2007-01-06,"ringtones from 24","Get 24 CTU Ringtones","24 Theme, CTU Office Phone and More","Tones to Your Phone in 30 Seconds!",1,0,0,0,1,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0.333333333333333
"471",9825,2007-01-06,"ringtones ctu","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",81,10,0.562,5.62,1.275,0,0,2,1,0.123456790123457,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0.5
"472",9826,2007-01-06,"download 24 ringtone","Complimentary 24 Tones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",8,0,0,0,1,0,0,0,1,0,0,"A,tone,24,tones",4,0.333333333333333,0
"473",9829,2007-01-06,"ctu phone ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",23,2,0.64,1.28,1.36,0,0,0,1,0.0869565217391304,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0.333333333333333
"474",9833,2007-01-06,"24 tv show ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",5,2,0.665,1.33,1,0,0,0,2,0.4,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"475",9838,2007-01-06,"ringtones for 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",4,1,0.83,0.83,2.5,0,0,0,0,0.25,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0
"476",9839,2007-01-06,"ringtones 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",360,55,0.628727272727273,34.58,1.74166666666667,3,30,2,2,0.152777777777778,0.0545454545454545,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0
"477",9848,2007-01-06,"24 ringtone verizon","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",12,0,0,0,2.5,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"478",9850,2007-01-06,"ringtone for 24","24 CTU Ringtones","24 Theme, CTU Office Phone and More","Tones in 30 Seconds - It's Da Bomb!",2,0,0,0,2,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0.333333333333333
"479",9853,2007-01-06,"24 telephone ringtone","Complimentary 24 Tones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",10,3,0.71,2.13,1.94,0,0,0,0,0.3,0,"A,tone,24,tones",4,0.333333333333333,0
"480",9860,2007-01-06,"24 ctu ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",43,3,0.693333333333333,2.08,1.2,2,28.3,0,1,0.0697674418604651,0.666666666666667,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0.333333333333333
"481",1591,2007-01-07,"buckcherry ringtones","Get Buckcherry Ringtones","{Keyword: Ring Tones}","Tones to Your Phone in 30 Seconds!",19,4,0.69,2.76,1.6,0,0,0,1,0.210526315789474,0,"buckcherry,ringtones,Ringtones,ringtone,ring,tone,tones",7,1,0
"482",1600,2007-01-07,"Three 6 Mafia Ringtones","Three 6 Mafia Ringtones","Poppin My Collar, Stay Fly & More.","Tones to Your Phone in 30 Seconds!",13,2,0.79,1.58,1.8,0,0,0,0,0.153846153846154,0,"ringtones,Three,6,Mafia,Ringtones,A,ringtone,ring,tone,tones",10,1,0
"483",1683,2007-01-07,"Carrie Underwood Ringtones","Carrie Underwood Tones","Jesus, Take The Wheel & Many More.","Tones to Your Phone in 30 Seconds!",10,2,0.795,1.59,1.9,0,0,0,1,0.2,0,"Carrie,Underwood,A,tone,tones",5,0.666666666666667,0
