Keyword ID,Date,Keyword,Headline,Line 1,Line 2,Impressions,Clicks,Avg_CPC,Cost,Position,actioncount,revenue,Competition,Volume,Key_ringtone_b,CTR,Head_word_ct,Number_head,Line_1_Time,line_2_action,Conversion_rate_clicks,Conversion_rate_Impre,ringtones panic at the disco,24 ringers,ringtones cascada,Kid Rock Ringtones,24 ringer,24 ringtone,ringtones for 24,24 theme ringtone,ctu ringtone for,ringtone adults can't hear,24 ringtone verizon,fox 24 ringtone,hawaiian music ringtones,theme song ringtone,buckcherry ringtones,System Of A Down Ringtones,Carrie Underwood Ringtones,Three 6 Mafia Ringtones,def leppard ringtones,Gospel Ringtones,fox 24 ringtones,24 ctu ringtones,24 phone ringtone,24 ring tones,24 telephone ringtone,24 tv show ringtone,24 tv show ringtones,ctu phone ringtone,ctu ringer,ctu ringtone,download 24 ringtone,ringtone for 24,ringtones 24,ringtones ctu,ringtones from 24,ultrasonic ringtone,family guy ringtones,ringtones adults can't hear,mosquito ringer,mosquito ring tone
9409,39087,Gospel Ringtones,{KeyWord: Inspirational Ringtones},The Newest Christian Ringtone Club,Tones to Your Phone in 30 Seconds!,116,12,0.868333333,10.42,1.9,1,12.15,3,2,1,0.103448276,3,0,0,0,0.083333333,0.00862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9850,39087,ringtone for 24,24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,14,1,0.81,0.81,2.55,0,0,0,0,1,0.071428571,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9860,39087,24 ctu ringtones,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,44,6,0.791666667,4.75,1.333333333,0,0,0,1,1,0.136363636,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9814,39087,24 phone ringtone,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,45,13,0.556153846,7.23,1.225,1,13.7,0,1,1,0.288888889,4,1,0,0,0.076923077,0.022222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9792,39087,24 ring tones,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,41,13,0.666923077,8.67,1.44,0,0,3,1,1,0.317073171,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9798,39087,24 ringer,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,9,1,0.66,0.66,2,0,0,0,1,0,0.111111111,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9853,39087,24 telephone ringtone,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,12,1,0.72,0.72,2.283333333,0,0,0,0,1,0.083333333,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9833,39087,24 tv show ringtones,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,13,4,0.6975,2.79,1.416666667,0,0,0,2,1,0.307692308,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9829,39087,ctu phone ringtone,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,25,2,0.635,1.27,1.085714286,0,0,0,1,1,0.08,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9800,39087,ctu ringer,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,18,4,0.7975,3.19,1.371428571,0,0,0,0,0,0.222222222,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9788,39087,ctu ringtone,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,129,19,0.702631579,13.35,1.333333333,2,28.3,4,2,1,0.147286822,4,1,0,0,0.105263158,0.015503876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9809,39087,fox 24 ringtones,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,7,2,0.81,1.62,1.2,1,14.6,0,0,1,0.285714286,4,1,0,0,0.5,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9839,39087,ringtones 24,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,338,63,0.675396825,42.55,1.8,6,80.3,2,2,1,0.186390533,4,1,0,0,0.095238095,0.017751479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9825,39087,ringtones ctu,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,53,8,0.60875,4.87,1.216666667,0,0,2,1,1,0.150943396,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9838,39087,ringtones for 24,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,12,0,0,0,6.128571429,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9756,39087,family guy ringtones,Get Family Guy Ringtones,Your Favorite Family Guy Ringtones,Tones to Your Phone in 30 Seconds!,74,12,0.514166667,6.17,1.077777778,1,14.6,0,2,1,0.162162162,4,0,0,0,0.083333333,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9728,39087,ringtone adults can't hear,Stealth Mosquito Ringtone,"Yeah, the one the adults can't hear",Ultrasonic Mosquito Ringer Is Hot!,31,8,0.49875,3.99,1,1,14.6,0,0,1,0.258064516,3,0,0,0,0.125,0.032258065,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9708,39087,mosquito ring tone,Stealth Mosquito Ringtone,You know you want it - we got it!,Works with all carriers. Get it Now,269,28,0.701071429,19.63,4.892307692,0,0,0,2,1,0.104089219,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9710,39087,mosquito ringer,Stealth Mosquito Ringtone,You know you want it - we got it!,Works with all carriers. Get it Now,48,5,0.662,3.31,1.085714286,0,0,0,1,0,0.104166667,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9724,39087,ringtones adults can't hear,Stealth Mosquito Ringtone,You know you want it - we got it!,Works with all carriers. Get it Now,21,4,0.4725,1.89,1.02,0,0,0,0,1,0.19047619,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9722,39087,ultrasonic ringtone,Stealth Mosquito Ringtone,You know you want it - we got it!,Works with all carriers. Get it Now,52,4,0.605,2.42,1.471428571,0,0,0,1,1,0.076923077,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2627,39088,hawaiian music ringtones,{KeyWord: Complimentary Ringtones},The Deal Everybody is Talking About,Complimentary Ringtones at Da Bomb!,1,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9800,39088,ctu ringer,24 CTU Ringtones,"24 Theme, CTU Desk Phone and More",Tones in 30 Seconds - It's Da Bomb!,2,0,0,0,1.5,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9801,39088,24 ringers,24 CTU Ringtones,"24 Theme, CTU Office Phone and More",Tones in 30 Seconds - It's Da Bomb!,6,2,0.775,1.55,2.9,0,0,0,0,0,0.333333333,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9850,39088,ringtone for 24,24 CTU Ringtones,"24 Theme, CTU Office Phone and More",Tones in 30 Seconds - It's Da Bomb!,2,0,0,0,2,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3360,39088,ringtones cascada,Get Cascada Ringtones,Get Everytime We Touch Ring Tone,Tones in 30 Seconds - It's Da Bomb!,17,2,0.84,1.68,3.833333333,0,0,0,0,1,0.117647059,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8288,39088,Kid Rock Ringtones,Get Kid Rock Ringtones,"Picture, Cowboy, Bawitdaba & More.",Tones in 30 Seconds - It's Da Bomb!,7,0,0,0,1.15,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3039,39088,ringtones panic at the disco,Panic! Ringtones,I Write Sins Not Tragedies Ringtone,Tones to Your Phone in 30 Seconds,44,8,0.55,4.4,1.2,0,0,0,1,1,0.181818182,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9823,39088,ringtones from 24,Get 24 CTU Ringtones,"24 Theme, CTU Office Phone and More",Tones to Your Phone in 30 Seconds!,1,0,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2324,39088,theme song ringtone,TV Theme Ringtones,Get {KeyWord: Your Favorite TV Ringtones},Tones to Your Phone in 30 Seconds!,90,4,0.6575,2.63,2.025,0,0,0,1,1,0.044444444,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,39088,buckcherry ringtones,Get Buckcherry Ringtones,Get Buckcherry Ring Tones Now,Tones to Your Phone in 30 Seconds!,23,6,0.718333333,4.31,1.033333333,0,0,0,1,1,0.260869565,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,39088,System Of A Down Ringtones,System Of A Down Tones,"Hypnotize, Chop Suey, Aerials, More",Tones to Your Phone in 30 Seconds!,9,1,0.4,0.4,2.1,0,0,2,0,1,0.111111111,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,39088,Carrie Underwood Ringtones,Carrie Underwood Tones,"Jesus, Take The Wheel & Many More.",Tones to Your Phone in 30 Seconds!,46,9,0.784444444,7.06,1.5,0,0,0,1,1,0.195652174,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,39088,def leppard ringtones,Def Leppard Ringtones,"Photograph, Love Bites, Hysteria",Tones to Your Phone in 30 Seconds!,6,2,0.77,1.54,1.1,0,0,2,0,1,0.333333333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,39088,Three 6 Mafia Ringtones,Three 6 Mafia Tones,"Poppin My Collar, Stay Fly & More.",Tones to Your Phone in 30 Seconds!,20,2,0.87,1.74,1.116666667,0,0,0,0,1,0.1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9409,39088,Gospel Ringtones,{KeyWord: Inspirational Ringtones},The Newest Christian Ringtone Club,Tones to Your Phone in 30 Seconds!,10,0,0,0,1.616666667,0,0,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9853,39088,24 telephone ringtone,Complimentary 24 Tones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,10,3,0.71,2.13,1.94,0,0,0,0,1,0.3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9826,39088,download 24 ringtone,Complimentary 24 Tones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,8,0,0,0,1,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9860,39088,24 ctu ringtones,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,43,3,0.693333333,2.08,1.2,2,28.3,0,1,1,0.069767442,4,1,0,0,0.666666667,0.046511628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9814,39088,24 phone ringtone,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,39,7,0.634285714,4.44,1.6,2,27.4,0,1,1,0.179487179,4,1,0,0,0.285714286,0.051282051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9792,39088,24 ring tones,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,38,11,0.565454545,6.22,1.2625,1,13.7,3,1,1,0.289473684,4,1,0,0,0.090909091,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9798,39088,24 ringer,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,18,4,0.685,2.74,1.616666667,1,13.7,0,1,0,0.222222222,4,1,0,0,0.25,0.055555556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9789,39088,24 ringtone,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,69,3,0.57,1.71,1.25,0,0,4,2,1,0.043478261,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9848,39088,24 ringtone verizon,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,12,0,0,0,2.5,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9810,39088,24 theme ringtone,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,35,4,0.75,3,2.7875,0,0,0,1,1,0.114285714,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9815,39088,24 tv show ringtone,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,20,2,0.77,1.54,1.72,0,0,0,0,1,0.1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9833,39088,24 tv show ringtones,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,5,2,0.665,1.33,1,0,0,0,2,1,0.4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9829,39088,ctu phone ringtone,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,23,2,0.64,1.28,1.36,0,0,0,1,1,0.086956522,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9788,39088,ctu ringtone,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,148,20,0.6855,13.71,1.011111111,2,24.6,4,2,1,0.135135135,4,1,0,0,0.1,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9807,39088,ctu ringtone for,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,11,1,0.83,0.83,3.58,0,0,0,0,1,0.090909091,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9802,39088,fox 24 ringtone,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,18,6,0.816666667,4.9,2.483333333,0,0,0,0,1,0.333333333,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9809,39088,fox 24 ringtones,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,11,5,0.638,3.19,1,0,0,0,0,1,0.454545455,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9839,39088,ringtones 24,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,360,55,0.628727273,34.58,1.741666667,3,30,2,2,1,0.152777778,4,1,0,0,0.054545455,0.008333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9825,39088,ringtones ctu,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,81,10,0.562,5.62,1.275,0,0,2,1,1,0.12345679,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9838,39088,ringtones for 24,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,4,1,0.83,0.83,2.5,0,0,0,0,1,0.25,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9724,39088,ringtones adults can't hear,Stealth Mosquito Ringtone,"Yeah, the one the adults can't hear",Tones to Your Phone in 30 Seconds!,12,3,0.4,1.2,1,1,14.6,0,0,1,0.25,3,0,0,0,0.333333333,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9756,39088,family guy ringtones,Get Family Guy Ringtones,Your Favorite Family Guy Ringtones,Tones to Your Phone in 30 Seconds!,71,14,0.521428571,7.3,1.122222222,2,29.2,0,2,1,0.197183099,4,0,0,0,0.142857143,0.028169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9722,39088,ultrasonic ringtone,Mosquito Ringtone,"Yeah, the one the adults can't hear",Ultrasonic Mosquito Ringer Is Hot!,41,7,0.684285714,4.79,1.1,0,0,0,1,1,0.170731707,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9728,39088,ringtone adults can't hear,Stealth Mosquito Ringtone,"Yeah, the one the adults can't hear",Ultrasonic Mosquito Ringer Is Hot!,20,1,0.52,0.52,1,1,14.6,0,0,1,0.05,3,0,0,0,1,0.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9708,39088,mosquito ring tone,Stealth Mosquito Ringtone,You know you want it - we got it!,Works with all carriers. Get it Now,124,15,0.802,12.03,3.646153846,1,14.6,0,2,1,0.120967742,3,0,0,1,0.066666667,0.008064516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9710,39088,mosquito ringer,Stealth Mosquito Ringtone,You know you want it - we got it!,Works with all carriers. Get it Now,29,3,0.72,2.16,2.333333333,0,0,0,1,0,0.103448276,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9710,39089,mosquito ringer,Mosquito Ringtone,"Yeah, the one the adults can't hear",The one you are looking for.,15,2,0.685,1.37,1,0,0,0,1,0,0.133333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9833,39089,24 tv show ringtones,24 CTU Ringtones,"24 Theme, CTU Office Phone and More",Tones in 30 Seconds - It's Da Bomb!,8,3,0.706666667,2.12,1.1,0,0,0,2,1,0.375,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3360,39089,ringtones cascada,Get Cascada Ringtones,Get Everytime We Touch Ring Tone,Tones in 30 Seconds - It's Da Bomb!,16,0,0,0,3.466666667,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8288,39089,Kid Rock Ringtones,Get Kid Rock Ringtones,"Picture, Cowboy, Bawitdaba & More.",Tones in 30 Seconds - It's Da Bomb!,2,1,0.72,0.72,1,0,0,1,0,1,0.5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9814,39089,24 phone ringtone,Complimentary 24 Tones,"Theme, CTU Desk Phone, Clock Tick",Tones in 30 Seconds - It's Da Bomb!,26,6,0.621666667,3.73,1.1,1,14.6,0,1,1,0.230769231,3,1,0,0,0.166666667,0.038461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9798,39089,24 ringer,24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones in 30 Seconds - It's Da Bomb!,7,3,0.606666667,1.82,1.666666667,0,0,0,1,0,0.428571429,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9850,39089,ringtone for 24,24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones in 30 Seconds - It's Da Bomb!,5,1,0.83,0.83,2.566666667,0,0,0,0,1,0.2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9823,39089,ringtones from 24,24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones in 30 Seconds - It's Da Bomb!,4,1,0.62,0.62,1,0,0,0,0,1,0.25,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3039,39089,ringtones panic at the disco,Panic! Ringtones,I Write Sins Not Tragedies Ringtone,Tones to Your Phone in 30 Seconds,36,3,0.58,1.74,1,1,13.85,0,1,1,0.083333333,2,0,0,0,0.333333333,0.027777778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
